time,node,obs,obs_st
15,1,I,1
15,4,I,1
15,43,I,1
15,44,I,1
15,45,I,1
15,56,I,1
15,57,I,1
15,63,I,1
15,68,I,1
15,73,I,1
15,92,I,1
15,93,I,1
15,95,I,1
