time,node,obs,obs_st
15,12,I,1
15,16,I,1
15,19,I,1
15,21,I,1
15,24,I,1
15,29,I,1
15,30,I,1
15,43,I,1
15,52,I,1
15,56,I,1
15,58,I,1
15,62,I,1
15,65,I,1
15,71,I,1
15,73,I,1
15,75,I,1
15,86,I,1
15,88,I,1
15,89,I,1
