time,node,obs,obs_st
15,20,I,1
15,28,I,1
15,39,I,1
15,43,I,1
15,48,I,1
15,52,I,1
15,57,I,1
15,64,I,1
15,75,I,1
15,78,I,1
15,80,I,1
15,84,I,1
15,85,I,1
