time,node,obs,obs_st
15,2,I,1
15,5,I,1
15,6,I,1
15,26,I,1
15,30,I,1
15,32,I,1
15,34,I,1
15,35,I,1
15,47,I,1
15,49,I,1
15,65,I,1
15,66,I,1
15,72,I,1
15,74,I,1
15,76,I,1
15,79,I,1
15,80,I,1
15,91,I,1
15,93,I,1
15,94,I,1
15,96,I,1
15,99,I,1
