time,node,obs,obs_st
15,9,I,1
15,11,I,1
15,12,I,1
15,19,I,1
15,38,I,1
15,63,I,1
15,66,I,1
15,67,I,1
15,74,I,1
15,89,I,1
15,93,I,1
