time,node,obs,obs_st
15,11,I,1
15,13,I,1
15,21,I,1
15,31,I,1
15,42,I,1
15,43,I,1
15,54,I,1
15,63,I,1
15,69,I,1
15,70,I,1
15,72,I,1
15,74,I,1
15,75,I,1
15,76,I,1
15,85,I,1
15,93,I,1
15,96,I,1
15,99,I,1
