time,node,obs,obs_st
15,1,I,1
15,8,I,1
15,13,I,1
15,28,I,1
15,32,I,1
15,35,I,1
15,36,I,1
15,38,I,1
15,42,I,1
15,47,I,1
15,51,I,1
15,53,I,1
15,62,I,1
15,65,I,1
15,66,I,1
15,68,I,1
15,73,I,1
15,74,I,1
15,76,I,1
15,78,I,1
15,79,I,1
15,82,I,1
15,85,I,1
15,88,I,1
15,93,I,1
15,95,I,1
15,97,I,1
15,99,I,1
