time,node,obs,obs_st
15,0,I,1
15,3,I,1
15,6,I,1
15,8,I,1
15,9,I,1
15,11,I,1
15,13,I,1
15,17,I,1
15,18,I,1
15,20,I,1
15,21,I,1
15,26,I,1
15,28,I,1
15,36,I,1
15,39,I,1
15,40,I,1
15,43,I,1
15,47,I,1
15,51,I,1
15,52,I,1
15,63,I,1
15,64,I,1
15,65,I,1
15,77,I,1
15,79,I,1
15,83,I,1
15,84,I,1
15,85,I,1
15,87,I,1
15,88,I,1
15,91,I,1
15,94,I,1
15,99,I,1
