time,node,obs,obs_st
15,1,I,1
15,2,I,1
15,8,I,1
15,12,I,1
15,18,I,1
15,27,I,1
15,30,I,1
15,39,I,1
15,42,I,1
15,51,I,1
15,61,I,1
15,62,I,1
15,66,I,1
15,70,I,1
15,72,I,1
15,78,I,1
15,83,I,1
15,88,I,1
15,92,I,1
15,94,I,1
15,98,I,1
