time,node,obs,obs_st
15,1,I,1
15,2,I,1
15,14,I,1
15,15,I,1
15,18,I,1
15,22,I,1
15,26,I,1
15,31,I,1
15,32,I,1
15,40,I,1
15,43,I,1
15,48,I,1
15,56,I,1
15,81,I,1
15,82,I,1
15,86,I,1
