time,node,obs,obs_st
15,0,I,1
15,2,I,1
15,3,I,1
15,4,I,1
15,6,I,1
15,12,I,1
15,18,I,1
15,24,I,1
15,25,I,1
15,26,I,1
15,28,I,1
15,33,I,1
15,43,I,1
15,47,I,1
15,51,I,1
15,52,I,1
15,53,I,1
15,60,I,1
15,63,I,1
15,65,I,1
15,72,I,1
15,73,I,1
15,80,I,1
15,82,I,1
15,87,I,1
15,92,I,1
15,94,I,1
15,96,I,1
15,99,I,1
