time,node,obs,obs_st
12,5,I,1
12,6,I,1
12,8,I,1
12,11,I,1
12,17,I,1
12,18,I,1
12,19,I,1
12,23,I,1
12,24,I,1
12,27,I,1
12,28,I,1
12,31,I,1
12,32,I,1
12,39,I,1
12,40,I,1
12,41,I,1
12,47,I,1
12,49,I,1
12,52,I,1
12,62,I,1
12,63,I,1
12,65,I,1
12,69,I,1
12,73,I,1
12,75,I,1
12,79,I,1
12,82,I,1
12,87,I,1
12,88,I,1
