time,node,obs,obs_st
15,1,I,1
15,2,I,1
15,7,I,1
15,8,I,1
15,11,I,1
15,13,I,1
15,16,I,1
15,23,I,1
15,28,I,1
15,31,I,1
15,33,I,1
15,35,I,1
15,37,I,1
15,39,I,1
15,41,I,1
15,42,I,1
15,43,I,1
15,44,I,1
15,51,I,1
15,55,I,1
15,56,I,1
15,62,I,1
15,65,I,1
15,70,I,1
15,72,I,1
15,74,I,1
15,75,I,1
15,79,I,1
15,80,I,1
15,83,I,1
15,90,I,1
15,93,I,1
15,96,I,1
15,97,I,1
15,98,I,1
