time,node,obs,obs_st
15,0,I,1
15,12,I,1
15,17,I,1
15,21,I,1
15,23,I,1
15,42,I,1
15,43,I,1
15,71,I,1
15,72,I,1
15,75,I,1
15,80,I,1
15,83,I,1
15,85,I,1
15,99,I,1
