time,node,obs,obs_st
15,0,I,1
15,2,I,1
15,16,I,1
15,24,I,1
15,25,I,1
15,32,I,1
15,33,I,1
15,35,I,1
15,36,I,1
15,45,I,1
15,49,I,1
15,51,I,1
15,61,I,1
15,65,I,1
15,76,I,1
15,78,I,1
15,79,I,1
15,81,I,1
15,83,I,1
15,84,I,1
15,85,I,1
15,89,I,1
15,94,I,1
15,96,I,1
15,98,I,1
