time,node,obs,obs_st
15,2,I,1
15,3,I,1
15,4,I,1
15,5,I,1
15,12,I,1
15,16,I,1
15,41,I,1
15,44,I,1
15,47,I,1
15,48,I,1
15,50,I,1
15,64,I,1
15,66,I,1
15,71,I,1
15,75,I,1
15,76,I,1
15,82,I,1
15,90,I,1
15,97,I,1
15,99,I,1
