sib_psus70_psrc2,ann_psus07_4lpow_psrc2,ann_psus07_3lpow_psrc2,MF,CT
0.760377358490566,0.7622641509433963,0.7622641509433963,0.7509433962264151,0.7358490566037736
0.5755555555555556,0.5755555555555556,0.5744444444444444,0.5711111111111111,0.5627777777777777
0.804247460757156,0.7700831024930748,0.8033240997229917,0.801477377654663,0.7917820867959372
0.5675675675675675,0.5415057915057915,0.5386100386100388,0.6370656370656371,0.6225868725868726
0.8150183150183151,0.8333333333333334,0.8278388278388279,0.7948717948717948,0.7692307692307692
0.5842781557067271,0.6220710506424793,0.6009070294784581,0.5668934240362813,0.5419501133786848
0.7287449392712552,0.7297570850202428,0.7317813765182186,0.7034412955465588,0.7095141700404859
0.6866319444444444,0.6727430555555556,0.6684027777777778,0.6875,0.6644965277777778
0.6772486772486771,0.6785714285714285,0.6785714285714286,0.6455026455026455,0.646494708994709
0.761528326745718,0.7562582345191041,0.7575757575757576,0.7615283267457181,0.7819499341238472
0.6270417422867512,0.6206896551724138,0.6225045372050817,0.662431941923775,0.6860254083484574
0.7008995502248876,0.7061469265367316,0.704647676161919,0.684407796101949,0.6922788605697151
0.5610119047619048,0.5595238095238095,0.5595238095238095,0.5595238095238095,0.5398065476190477
0.521155830753354,0.5211558307533539,0.5252837977296181,0.5180598555211559,0.5134158926728586
0.5736714975845411,0.5869565217391304,0.5881642512077294,0.5869565217391304,0.5706521739130435
0.5640432098765431,0.5632716049382717,0.5609567901234568,0.5617283950617284,0.5717592592592591
0.7653508771929826,0.7927631578947368,0.7916666666666667,0.7489035087719298,0.7368421052631579
0.6916264090177133,0.6867954911433173,0.6859903381642511,0.7012882447665056,0.6714975845410628
0.5931372549019608,0.5931372549019608,0.5931372549019608,0.6045751633986928,0.5955882352941176
0.647887323943662,0.6408450704225352,0.6408450704225352,0.6710261569416499,0.6735412474849095
0.6473577235772358,0.6392276422764228,0.6493902439024389,0.6321138211382114,0.6295731707317074
0.6037934668071655,0.5943097997892519,0.5879873551106428,0.6090621707060063,0.559009483667018
0.5197132616487454,0.5286738351254481,0.5170250896057348,0.49193548387096775,0.4767025089605734
0.608695652173913,0.6018755328218244,0.6027280477408354,0.6121057118499574,0.6491901108269394
0.607919254658385,0.6009316770186335,0.6017080745341615,0.5970496894409938,0.577251552795031
0.7194444444444444,0.7388888888888889,0.7351851851851852,0.7046296296296296,0.6703703703703704
0.6012820512820513,0.5833333333333334,0.5858974358974358,0.6358974358974359,0.5833333333333333
0.6741784037558686,0.6657276995305165,0.6657276995305165,0.6769953051643193,0.6948356807511737
0.5883458646616542,0.5855263157894737,0.5921052631578948,0.5883458646616541,0.5845864661654134
0.7080357142857142,0.7196428571428571,0.7276785714285714,0.7205357142857143,0.6968749999999999
0.8299798792756539,0.8259557344064387,0.8289738430583501,0.8541247484909457,0.8410462776659959
0.7027027027027027,0.697072072072072,0.7015765765765766,0.6981981981981982,0.7015765765765767
0.7830508474576272,0.7771186440677966,0.7720338983050847,0.7881355932203389,0.7542372881355932
0.6444444444444444,0.6190476190476191,0.6277777777777778,0.6873015873015873,0.6948412698412699
0.7254545454545455,0.7227272727272727,0.7209090909090908,0.74,0.7445454545454545
0.4383164005805515,0.4412191582002903,0.43904208998548616,0.4361393323657475,0.42634252539912915
0.6090277777777777,0.6069444444444445,0.6041666666666667,0.6069444444444444,0.6010416666666667
0.6352339181286549,0.6359649122807018,0.6440058479532164,0.6600877192982456,0.6758040935672515
0.6449843260188087,0.6442006269592476,0.640282131661442,0.6496865203761756,0.6179467084639498
0.7303240740740741,0.7233796296296295,0.7291666666666666,0.775462962962963,0.7748842592592593
0.5256232686980609,0.5263157894736843,0.5277008310249307,0.5,0.492382271468144
0.7599067599067599,0.7634032634032634,0.7622377622377623,0.7610722610722611,0.7132867132867132
0.603448275862069,0.616584564860427,0.6141215106732347,0.6091954022988505,0.6235632183908045
0.5027472527472527,0.5178571428571428,0.5247252747252747,0.48076923076923084,0.5127060439560439
0.6955555555555556,0.6766666666666666,0.68,0.7211111111111111,0.6905555555555556
0.7477477477477478,0.7542997542997543,0.7567567567567568,0.7469287469287469,0.7223587223587223
0.7099621689785625,0.7175283732660781,0.7200504413619169,0.7137452711223202,0.7118537200504415
0.6372053872053871,0.6296296296296297,0.6321548821548821,0.6237373737373737,0.6182659932659933
0.7339181286549707,0.7378167641325536,0.7387914230019493,0.7085769980506822,0.6666666666666667
0.7056384742951908,0.7023217247097844,0.7014925373134329,0.6923714759535655,0.6840796019900498
0.7425595238095238,0.7299107142857142,0.7299107142857142,0.7142857142857143,0.6897321428571429
0.6027846027846029,0.6003276003276004,0.601965601965602,0.6216216216216216,0.6183456183456183
0.839080459770115,0.8206896551724139,0.825287356321839,0.896551724137931,0.8459770114942529
0.6090116279069767,0.6097383720930233,0.6082848837209301,0.6148255813953488,0.5759447674418604
