sib_psus70_psrc2,ann_psus07_4lpow_psrc2,ann_psus07_3lpow_psrc2,MF,CT
0.8812903225806451,0.8890322580645161,0.8890322580645161,0.8748387096774193,0.8522580645161291
0.8465608465608465,0.8650793650793651,0.8659611992945326,0.7671957671957672,0.7336860670194003
0.9441141498216409,0.9381688466111772,0.9381688466111772,0.8977407847800238,0.8382877526753865
0.8718181818181817,0.8609090909090908,0.8618181818181818,0.8172727272727273,0.7713636363636363
0.9164086687306501,0.9236326109391124,0.9226006191950464,0.8524251805985552,0.8132094943240454
0.9592391304347827,0.9646739130434783,0.963768115942029,0.8596014492753623,0.7984601449275363
0.8296875,0.8328125000000001,0.8328125000000001,0.75234375,0.71328125
0.9387387387387387,0.9333333333333333,0.936036036036036,0.8441441441441442,0.8608108108108108
0.9398305084745763,0.9440677966101695,0.9432203389830508,0.8847457627118644,0.8690677966101695
0.9016018306636155,0.9061784897025171,0.9050343249427918,0.7883295194508009,0.7145308924485125
0.8565705128205128,0.8717948717948718,0.8709935897435898,0.7371794871794872,0.7419871794871795
0.9259259259259258,0.9230019493177387,0.9230019493177387,0.8869395711500976,0.8435672514619883
0.935374149659864,0.9115646258503401,0.9124149659863946,0.8171768707482994,0.735969387755102
0.8895405669599219,0.8983382209188662,0.8983382209188662,0.8514173998044965,0.8064516129032258
0.8688811188811189,0.8767482517482517,0.8776223776223776,0.6835664335664335,0.7980769230769231
0.9373219373219374,0.9287749287749288,0.9287749287749288,0.822412155745489,0.8038936372269706
0.9543859649122807,0.9578947368421051,0.9578947368421051,0.8519298245614034,0.7329824561403508
0.8708133971291866,0.8755980861244019,0.8740031897926634,0.7982456140350878,0.6786283891547049
0.824404761904762,0.8561507936507937,0.8591269841269842,0.6349206349206349,0.7301587301587302
0.8577540106951871,0.8866310160427807,0.8877005347593583,0.7786096256684493,0.7620320855614974
0.9444444444444444,0.9484126984126985,0.9484126984126985,0.7470238095238094,0.871031746031746
0.8818181818181818,0.8936363636363636,0.8918181818181817,0.7463636363636363,0.8459090909090909
0.9573412698412698,0.9553571428571428,0.9563492063492063,0.9404761904761905,0.894345238095238
0.7752380952380952,0.8019047619047619,0.799047619047619,0.7504761904761904,0.7604761904761904
0.9120323559150658,0.9120323559150657,0.9110212335692619,0.711830131445905,0.8174924165824065
0.8344827586206897,0.8275862068965517,0.8287356321839081,0.8701149425287356,0.7310344827586207
0.9028944911297853,0.903828197945845,0.9047619047619048,0.6535947712418301,0.8095238095238095
0.9114219114219114,0.9114219114219115,0.9114219114219115,0.7715617715617715,0.8030303030303031
0.8773584905660377,0.8812893081761006,0.8820754716981132,0.7987421383647798,0.7425314465408805
0.941722972972973,0.9307432432432432,0.9315878378378378,0.9425675675675675,0.8728885135135136
0.8160000000000001,0.8386666666666666,0.8346666666666667,0.6213333333333333,0.576
0.9625199362041468,0.9609250398724083,0.960127591706539,0.8556618819776715,0.865231259968102
0.9599303135888502,0.9668989547038328,0.9686411149825784,0.7996515679442509,0.7909407665505226
0.9404761904761905,0.9365079365079365,0.9365079365079365,0.8452380952380951,0.8273809523809523
0.9137214137214137,0.9158004158004157,0.9168399168399168,0.841995841995842,0.83991683991684
0.9044444444444444,0.9022222222222221,0.9022222222222221,0.8188888888888889,0.7555555555555555
0.9722222222222222,0.9722222222222222,0.9722222222222222,0.8448275862068965,0.7562260536398466
0.8847402597402597,0.8847402597402597,0.8839285714285715,0.7167207792207793,0.849025974025974
0.8225806451612903,0.8268251273344651,0.8251273344651953,0.7826825127334467,0.6888794567062818
0.9096901779828609,0.905075807514832,0.9063941990771259,0.89452867501648,0.7926829268292683
0.854320987654321,0.874074074074074,0.8765432098765431,0.782716049382716,0.8061728395061728
0.8724082934609251,0.8620414673046252,0.8628389154704944,0.7276714513556619,0.7507974481658692
0.8705882352941177,0.8647058823529412,0.8647058823529412,0.7694117647058825,0.7764705882352941
0.9210526315789473,0.911842105263158,0.911842105263158,0.8407894736842105,0.7703947368421052
0.924317617866005,0.9354838709677421,0.9354838709677421,0.8573200992555832,0.8225806451612903
0.9333958724202628,0.9437148217636022,0.9437148217636022,0.8292682926829269,0.8574108818011257
0.8563348416289593,0.8585972850678734,0.8585972850678734,0.7760180995475112,0.790158371040724
0.8428792569659442,0.7886996904024768,0.7879256965944272,0.6803405572755419,0.710139318885449
0.932620320855615,0.932620320855615,0.932620320855615,0.6973262032085561,0.7737967914438503
0.8526119402985074,0.8348880597014925,0.8339552238805971,0.7416044776119404,0.767257462686567
0.9498910675381262,0.9498910675381262,0.9498910675381262,0.7701525054466231,0.8796296296296297
0.8509127789046653,0.8387423935091277,0.8387423935091277,0.8012170385395537,0.8204868154158215
0.8397887323943661,0.8072183098591549,0.8213028169014085,0.8001760563380281,0.7891725352112676
0.9308333333333333,0.9275,0.9283333333333333,0.8866666666666667,0.6933333333333334
0.9253875968992248,0.9176356589147288,0.9176356589147288,0.809108527131783,0.7834302325581395
0.8826118855465884,0.9016874541452677,0.900953778429934,0.826852531181218,0.8081438004402055
0.8209876543209877,0.8220164609053497,0.8220164609053497,0.7242798353909464,0.7618312757201646
0.8453125,0.85390625,0.8523437500000001,0.8609374999999999,0.798828125
