sib_psus70_psrc2,ann_psus07_4lpow_psrc2,ann_psus07_3lpow_psrc2,MF,CT
0.764102564102564,0.7316239316239317,0.7316239316239317,0.7897435897435897,0.8111111111111111
0.637065637065637,0.6332046332046333,0.6303088803088803,0.637065637065637,0.6539575289575289
0.6512820512820513,0.6487179487179487,0.6512820512820513,0.670940170940171,0.6692307692307693
0.9188311688311688,0.9107142857142857,0.9107142857142857,0.9155844155844156,0.9163961038961039
0.6589673913043478,0.6433423913043478,0.6440217391304348,0.6277173913043477,0.626358695652174
0.7810150375939849,0.7603383458646616,0.7622180451127819,0.7979323308270677,0.7612781954887219
0.7035984848484849,0.7149621212121213,0.7064393939393939,0.6732954545454546,0.6912878787878788
0.8560606060606061,0.8522727272727273,0.8560606060606061,0.8333333333333333,0.8257575757575757
0.7436661698956781,0.7339791356184798,0.7317436661698957,0.7518628912071535,0.7261549925484352
0.7922077922077921,0.7956709956709956,0.7956709956709958,0.7558441558441558,0.7333333333333333
0.7918745545260157,0.781895937277263,0.7804704205274412,0.8132573057733429,0.7594440484675695
0.7535714285714286,0.7464285714285714,0.74375,0.7642857142857143,0.740625
0.4408602150537635,0.6021505376344086,0.6021505376344086,0.5376344086021505,0.6344086021505376
0.8388888888888889,0.8629629629629629,0.8666666666666666,0.7518518518518519,0.7805555555555556
0.7914230019493177,0.8235867446393762,0.8167641325536061,0.6637426900584795,0.6720272904483432
0.6935483870967742,0.7311827956989247,0.7419354838709677,0.6881720430107527,0.6975806451612903
0.7158544955387783,0.7227179135209334,0.7254632807137955,0.6705559368565546,0.6815374056280028
0.7396184062850729,0.7306397306397305,0.7328843995510662,0.7250280583613916,0.7480359147025814
0.6606425702811245,0.6646586345381527,0.6626506024096386,0.6305220883534137,0.6485943775100402
0.7105654761904762,0.7120535714285714,0.7127976190476191,0.703125,0.6819196428571428
0.7118055555555556,0.712962962962963,0.707175925925926,0.6875,0.6423611111111112
0.7679738562091503,0.7140522875816993,0.7156862745098038,0.7140522875816994,0.7589869281045751
0.662962962962963,0.6916666666666668,0.6916666666666668,0.6759259259259259,0.6560185185185186
0.9213483146067416,0.9069020866773676,0.913322632423756,0.911717495987159,0.8788121990369182
0.7036759189797449,0.7576894223555889,0.7659414853713429,0.7554388597149287,0.6920480120030008
0.7137137137137137,0.7287287287287288,0.7277277277277279,0.6916916916916918,0.6421421421421422
0.7027272727272728,0.6890909090909091,0.6909090909090909,0.6863636363636363,0.6531818181818182
0.8589147286821706,0.8434108527131783,0.8465116279069768,0.8527131782945736,0.8465116279069768
0.6988372093023255,0.6546511627906977,0.6523255813953489,0.7151162790697675,0.6802325581395349
0.870253164556962,0.8607594936708861,0.8565400843881856,0.8090717299578059,0.7710970464135021
0.8360941586748039,0.8308631211857018,0.8334786399302528,0.7994768962510899,0.7938099389712293
0.7168674698795181,0.7429718875502008,0.7389558232931728,0.5662650602409639,0.6094377510040161
0.703962703962704,0.717948717948718,0.7202797202797202,0.6969696969696969,0.7278554778554779
0.771484375,0.7685546875,0.7666015625,0.732421875,0.75439453125
0.8027613412228797,0.8057199211045365,0.8076923076923077,0.7790927021696252,0.7569033530571991
0.8012477718360071,0.7878787878787878,0.7843137254901961,0.8172905525846702,0.8016934046345812
0.8126934984520124,0.7770897832817337,0.7770897832817337,0.8111455108359134,0.7894736842105263
0.6973886328725039,0.6935483870967742,0.6897081413210446,0.695084485407066,0.653609831029186
0.6181818181818182,0.5801652892561984,0.5851239669421487,0.6785123966942148,0.6169421487603306
0.48842975206611566,0.4925619834710744,0.49421487603305786,0.515702479338843,0.5479338842975208
0.7279761904761906,0.724404761904762,0.7232142857142858,0.7392857142857143,0.713095238095238
0.7687074829931972,0.7329931972789115,0.7380952380952381,0.7006802721088434,0.6454081632653061
