time,node,obs,obs_st
15,0,I,1
15,3,I,1
15,5,I,1
15,7,I,1
15,8,I,1
15,9,I,1
15,11,I,1
15,13,I,1
15,15,I,1
15,22,I,1
15,23,I,1
15,33,I,1
15,38,I,1
15,43,I,1
15,44,I,1
15,48,I,1
15,49,I,1
15,52,I,1
15,54,I,1
15,57,I,1
15,60,I,1
15,68,I,1
15,79,I,1
15,80,I,1
15,87,I,1
15,94,I,1
15,98,I,1
