time,node,obs,obs_st
15,14,I,1
15,19,I,1
15,23,I,1
15,33,I,1
15,56,I,1
15,57,I,1
15,63,I,1
15,69,I,1
15,72,I,1
15,75,I,1
15,76,I,1
15,82,I,1
15,83,I,1
15,87,I,1
