time,node,obs,obs_st
15,1,I,1
15,3,I,1
15,5,I,1
15,11,I,1
15,12,I,1
15,15,I,1
15,19,I,1
15,20,I,1
15,26,I,1
15,27,I,1
15,31,I,1
15,35,I,1
15,42,I,1
15,44,I,1
15,46,I,1
15,53,I,1
15,54,I,1
15,58,I,1
15,59,I,1
15,61,I,1
15,65,I,1
15,66,I,1
15,67,I,1
15,83,I,1
15,87,I,1
15,88,I,1
15,90,I,1
15,92,I,1
15,94,I,1
15,97,I,1
