time,node,obs,obs_st
15,0,I,1
15,1,I,1
15,7,I,1
15,10,I,1
15,12,I,1
15,14,I,1
15,16,I,1
15,28,I,1
15,29,I,1
15,31,I,1
15,34,I,1
15,35,I,1
15,36,I,1
15,37,I,1
15,38,I,1
15,41,I,1
15,43,I,1
15,44,I,1
15,46,I,1
15,59,I,1
15,60,I,1
15,61,I,1
15,66,I,1
15,71,I,1
15,74,I,1
15,82,I,1
15,86,I,1
15,88,I,1
15,92,I,1
15,93,I,1
15,94,I,1
