time,node,obs,obs_st
15,2,I,1
15,7,I,1
15,11,I,1
15,13,I,1
15,14,I,1
15,17,I,1
15,21,I,1
15,23,I,1
15,25,I,1
15,26,I,1
15,27,I,1
15,37,I,1
15,38,I,1
15,41,I,1
15,42,I,1
15,44,I,1
15,47,I,1
15,50,I,1
15,55,I,1
15,57,I,1
15,58,I,1
15,59,I,1
15,60,I,1
15,64,I,1
15,69,I,1
15,70,I,1
15,71,I,1
15,75,I,1
15,76,I,1
15,78,I,1
15,79,I,1
15,81,I,1
15,84,I,1
15,91,I,1
15,92,I,1
15,95,I,1
