time,node,obs,obs_st
15,3,I,1
15,4,I,1
15,9,I,1
15,11,I,1
15,14,I,1
15,18,I,1
15,25,I,1
15,27,I,1
15,28,I,1
15,30,I,1
15,32,I,1
15,35,I,1
15,36,I,1
15,37,I,1
15,39,I,1
15,43,I,1
15,44,I,1
15,49,I,1
15,54,I,1
15,56,I,1
15,57,I,1
15,62,I,1
15,67,I,1
15,70,I,1
15,79,I,1
15,80,I,1
15,82,I,1
15,83,I,1
15,85,I,1
15,86,I,1
15,87,I,1
15,89,I,1
15,92,I,1
15,94,I,1
