time,node,obs,obs_st
15,1,I,1
15,2,I,1
15,6,I,1
15,7,I,1
15,9,I,1
15,13,I,1
15,15,I,1
15,20,I,1
15,25,I,1
15,27,I,1
15,28,I,1
15,29,I,1
15,31,I,1
15,33,I,1
15,35,I,1
15,37,I,1
15,38,I,1
15,39,I,1
15,45,I,1
15,48,I,1
15,49,I,1
15,52,I,1
15,53,I,1
15,57,I,1
15,59,I,1
15,60,I,1
15,61,I,1
15,64,I,1
15,65,I,1
15,66,I,1
15,69,I,1
15,74,I,1
15,76,I,1
15,78,I,1
15,79,I,1
15,83,I,1
15,85,I,1
15,88,I,1
15,89,I,1
15,93,I,1
15,94,I,1
15,95,I,1
15,97,I,1
15,98,I,1
15,99,I,1
