time,node,obs,obs_st
15,1,I,1
15,5,I,1
15,14,I,1
15,15,I,1
15,26,I,1
15,35,I,1
15,43,I,1
15,44,I,1
15,47,I,1
15,49,I,1
15,56,I,1
15,65,I,1
15,66,I,1
15,78,I,1
15,79,I,1
15,82,I,1
15,86,I,1
15,91,I,1
15,92,I,1
15,96,I,1
