time,node,obs,obs_st
12,4,I,1
12,8,I,1
12,9,I,1
12,11,I,1
12,17,I,1
12,22,I,1
12,23,I,1
12,24,I,1
12,28,I,1
12,29,I,1
12,30,I,1
12,32,I,1
12,34,I,1
12,36,I,1
12,41,I,1
12,49,I,1
12,50,I,1
12,63,I,1
12,64,I,1
12,65,I,1
12,67,I,1
12,68,I,1
12,71,I,1
12,75,I,1
12,77,I,1
12,81,I,1
12,87,I,1
12,88,I,1
12,91,I,1
12,92,I,1
12,93,I,1
