time,node,obs,obs_st
12,7,I,1
12,8,I,1
12,10,I,1
12,17,I,1
12,18,I,1
12,19,I,1
12,23,I,1
12,27,I,1
12,47,I,1
12,52,I,1
12,58,I,1
12,65,I,1
12,68,I,1
12,71,I,1
12,73,I,1
12,82,I,1
12,94,I,1
