time,node,obs,obs_st
0,8,S,0
1,75,S,0
2,9,S,0
2,39,I,1
3,3,I,1
3,75,S,0
4,31,S,0
4,90,I,1
5,23,I,1
5,50,S,0
5,59,I,1
6,7,S,0
6,66,I,1
7,22,S,0
8,32,S,0
8,89,I,1
9,0,S,0
9,2,I,1
9,18,I,1
10,44,I,1
10,67,I,1
10,69,S,0
11,41,I,1
11,50,I,1
11,74,I,1
11,87,I,1
11,94,I,1
12,12,I,1
12,30,I,1
12,32,I,1
12,34,S,0
12,35,I,1
12,65,I,1
12,76,I,1
12,87,I,1
