time,node,obs,obs_st
12,1,I,1
12,4,I,1
12,19,I,1
12,23,I,1
12,29,I,1
12,31,I,1
12,33,I,1
12,38,I,1
12,45,I,1
12,47,I,1
12,65,I,1
12,67,I,1
12,68,I,1
12,71,I,1
12,72,I,1
12,75,I,1
12,79,I,1
12,82,I,1
12,85,I,1
12,89,I,1
12,94,I,1
