time,node,obs,obs_st
12,3,I,1
12,7,I,1
12,8,I,1
12,9,I,1
12,11,I,1
12,15,I,1
12,19,I,1
12,24,I,1
12,27,I,1
12,30,I,1
12,38,I,1
12,39,I,1
12,40,I,1
12,47,I,1
12,48,I,1
12,51,I,1
12,52,I,1
12,54,I,1
12,56,I,1
12,64,I,1
12,82,I,1
12,84,I,1
12,88,I,1
12,92,I,1
