time,node,obs,obs_st
0,27,S,0
1,73,S,0
2,52,I,1
2,91,S,0
3,15,I,1
3,41,S,0
4,59,S,0
4,65,I,1
4,86,I,1
5,45,I,1
5,63,I,1
5,70,I,1
5,73,I,1
5,89,S,0
6,36,S,0
6,64,I,1
6,94,I,1
7,48,I,1
7,55,I,1
7,62,S,0
7,79,I,1
8,36,S,0
8,46,I,1
8,71,I,1
8,72,I,1
8,75,I,1
9,88,S,0
10,40,I,1
10,76,I,1
11,12,I,1
11,59,I,1
12,25,I,1
12,29,S,0
12,30,I,1
12,44,I,1
12,59,I,1
12,74,I,1
12,76,I,1
