time,node,obs,obs_st
12,3,I,1
12,5,I,1
12,11,I,1
12,13,I,1
12,17,I,1
12,18,I,1
12,19,I,1
12,23,I,1
12,24,I,1
12,25,I,1
12,27,I,1
12,28,I,1
12,29,I,1
12,35,I,1
12,36,I,1
12,43,I,1
12,47,I,1
12,56,I,1
12,58,I,1
12,60,I,1
12,64,I,1
12,67,I,1
12,69,I,1
12,71,I,1
12,72,I,1
12,73,I,1
12,76,I,1
12,77,I,1
12,78,I,1
12,81,I,1
12,82,I,1
12,87,I,1
12,88,I,1
12,89,I,1
12,92,I,1
12,93,I,1
12,94,I,1
