time,node,obs,obs_st
0,66,S,0
1,64,I,1
1,67,S,0
2,37,S,0
3,39,S,0
4,9,I,1
4,53,S,0
4,79,I,1
5,42,S,0
6,26,S,0
7,51,S,0
7,65,I,1
8,67,S,0
9,59,S,0
10,5,I,1
10,24,I,1
10,49,I,1
10,78,I,1
11,23,I,1
11,31,I,1
11,44,S,0
11,63,I,1
11,73,I,1
12,2,I,1
12,6,I,1
12,32,I,1
