time,node,obs,obs_st
0,41,S,0
1,25,I,1
1,31,I,1
2,34,I,1
2,47,I,1
2,88,S,0
3,20,S,0
4,38,I,1
4,45,S,0
4,92,I,1
5,5,I,1
5,63,I,1
5,87,S,0
6,9,I,1
6,21,S,0
6,73,I,1
6,94,I,1
7,23,I,1
7,46,I,1
7,48,I,1
7,52,I,1
7,85,I,1
7,87,S,0
8,66,S,0
9,1,S,0
10,24,I,1
10,44,S,0
10,53,I,1
10,78,I,1
11,16,I,1
11,44,S,0
11,57,I,1
12,3,I,1
12,28,I,1
12,49,I,1
12,56,I,1
12,62,I,1
