time,node,obs,obs_st
0,57,S,0
1,4,S,0
2,61,S,0
2,68,I,1
3,21,I,1
3,58,S,0
4,11,S,0
5,7,S,0
5,57,I,1
5,80,I,1
6,41,I,1
7,63,I,1
7,89,S,0
8,79,S,0
9,26,I,1
9,69,S,0
10,32,I,1
11,71,I,1
12,17,I,1
12,24,I,1
12,35,I,1
12,46,I,1
12,71,I,1
