time,node,obs,obs_st
12,5,I,1
12,6,I,1
12,9,I,1
12,11,I,1
12,12,I,1
12,19,I,1
12,24,I,1
12,31,I,1
12,45,I,1
12,46,I,1
12,68,I,1
12,71,I,1
12,73,I,1
12,75,I,1
12,86,I,1
12,87,I,1
