time,node,obs,obs_st
0,14,S,0
1,35,S,0
2,17,S,0
3,18,I,1
3,61,S,0
4,24,S,0
4,45,I,1
5,74,S,0
6,55,S,0
7,3,I,1
7,6,I,1
7,20,S,0
8,29,S,0
8,79,I,1
9,10,S,0
10,40,S,0
11,7,I,1
11,41,I,1
11,59,I,1
11,62,I,1
11,71,I,1
12,5,I,1
12,17,I,1
12,21,I,1
12,22,I,1
12,30,I,1
12,32,I,1
12,38,I,1
12,57,I,1
12,63,I,1
12,74,I,1
