time,node,obs,obs_st
0,34,S,0
1,89,S,0
2,30,I,1
2,33,I,1
2,74,S,0
3,6,S,0
4,39,I,1
4,53,S,0
4,66,I,1
5,38,S,0
6,7,I,1
6,29,I,1
6,63,I,1
6,65,I,1
7,56,I,1
7,85,S,0
8,9,I,1
8,23,I,1
8,71,I,1
9,69,I,1
9,73,I,1
10,89,I,1
11,23,I,1
11,24,I,1
11,46,S,0
11,49,I,1
12,32,I,1
12,43,I,1
12,81,I,1
12,89,I,1
