time,node,obs,obs_st
0,10,S,0
1,81,S,0
2,74,S,0
3,19,S,0
4,7,S,0
5,23,I,1
5,91,S,0
6,49,S,0
7,65,I,1
7,89,S,0
8,78,S,0
9,35,S,0
10,25,S,0
11,49,S,0
11,73,I,1
12,39,I,1
12,75,S,0
