time,node,obs,obs_st
0,34,S,0
1,94,S,0
2,25,S,0
2,34,I,1
3,59,S,0
3,81,I,1
4,49,S,0
5,53,S,0
6,71,I,1
6,91,S,0
7,43,I,1
7,75,I,1
8,25,S,0
9,45,S,0
10,20,S,0
10,28,I,1
10,50,I,1
11,27,I,1
11,62,I,1
11,82,S,0
12,9,I,1
12,21,I,1
12,30,I,1
12,44,I,1
12,47,I,1
12,53,I,1
12,69,I,1
12,70,S,0
12,73,I,1
12,77,I,1
