time,node,obs,obs_st
0,69,S,0
1,38,S,0
2,56,S,0
2,88,I,1
3,22,I,1
3,34,I,1
3,38,S,0
4,27,I,1
4,72,S,0
5,10,S,0
5,19,I,1
5,23,I,1
5,65,I,1
6,11,I,1
6,30,S,0
6,64,I,1
6,71,I,1
7,94,S,0
8,49,S,0
8,67,I,1
9,93,S,0
10,47,I,1
10,48,S,0
10,91,I,1
11,6,I,1
11,31,I,1
11,43,I,1
11,53,S,0
11,82,I,1
12,28,I,1
12,33,S,0
12,49,I,1
