time,node,obs,obs_st
0,29,S,0
1,6,S,0
2,73,S,0
3,60,S,0
3,77,I,1
4,83,S,0
5,79,S,0
6,12,S,0
6,36,I,1
7,93,S,0
8,94,S,0
9,8,S,0
9,44,I,1
10,45,S,0
10,50,I,1
10,76,I,1
11,6,I,1
11,7,I,1
11,71,S,0
12,15,I,1
12,72,S,0
