time,node,obs,obs_st
0,34,S,0
1,64,S,0
2,54,S,0
3,85,S,0
4,27,S,0
5,36,S,0
6,10,S,0
6,28,I,1
7,17,S,0
8,22,I,1
8,94,S,0
9,82,S,0
9,91,I,1
10,39,I,1
10,49,I,1
10,93,S,0
11,62,I,1
11,78,I,1
11,87,S,0
12,8,I,1
12,52,I,1
12,74,S,0
12,82,I,1
