time,node,obs,obs_st
12,9,I,1
12,12,I,1
12,17,I,1
12,23,I,1
12,24,I,1
12,26,I,1
12,28,I,1
12,30,I,1
12,32,I,1
12,36,I,1
12,40,I,1
12,41,I,1
12,47,I,1
12,50,I,1
12,52,I,1
12,53,I,1
12,54,I,1
12,58,I,1
12,63,I,1
12,65,I,1
12,73,I,1
12,74,I,1
12,76,I,1
12,86,I,1
12,88,I,1
12,91,I,1
