time,node,obs,obs_st
0,33,S,0
1,0,S,0
2,43,S,0
3,90,S,0
4,35,S,0
4,64,I,1
4,85,I,1
5,27,I,1
5,72,I,1
5,93,S,0
6,9,I,1
6,35,S,0
7,11,S,0
8,8,I,1
8,29,I,1
9,26,S,0
10,28,I,1
10,36,I,1
10,74,I,1
10,92,I,1
11,8,I,1
11,30,I,1
11,40,S,0
11,51,I,1
12,47,I,1
12,73,I,1
12,91,I,1
