time,node,obs,obs_st
0,0,S,0
1,93,S,0
2,6,I,1
2,76,S,0
3,0,I,1
3,41,I,1
3,77,S,0
4,21,S,0
4,69,I,1
5,5,S,0
5,90,I,1
6,55,S,0
6,57,I,1
7,7,I,1
7,27,S,0
7,89,I,1
8,83,S,0
9,4,I,1
9,35,S,0
10,8,I,1
10,14,S,0
11,26,I,1
11,28,I,1
11,30,I,1
12,5,I,1
12,27,I,1
12,77,I,1
12,81,I,1
