time,node,obs,obs_st
0,37,S,0
1,30,S,0
2,10,S,0
2,32,I,1
3,1,S,0
3,36,I,1
4,38,I,1
5,41,I,1
6,6,I,1
6,10,S,0
6,21,I,1
7,55,S,0
7,57,I,1
7,80,I,1
8,25,S,0
9,15,I,1
10,8,I,1
10,53,I,1
10,71,S,0
11,3,I,1
11,11,I,1
11,62,I,1
11,64,S,0
12,19,S,0
12,34,I,1
12,44,I,1
12,82,I,1
12,89,I,1
12,91,I,1
