time,node,obs,obs_st
0,90,S,0
1,21,S,0
1,24,I,1
2,81,S,0
3,9,I,1
3,22,S,0
4,64,I,1
4,72,S,0
5,11,S,0
5,41,I,1
6,10,S,0
6,54,I,1
7,22,S,0
7,71,I,1
8,25,S,0
8,29,I,1
9,4,I,1
10,6,I,1
10,62,I,1
10,86,S,0
11,4,I,1
11,45,S,0
12,7,S,0
12,34,I,1
