time,node,obs,obs_st
12,6,I,1
12,8,I,1
12,11,I,1
12,17,I,1
12,19,I,1
12,23,I,1
12,26,I,1
12,41,I,1
12,46,I,1
12,50,I,1
12,62,I,1
12,67,I,1
12,70,I,1
12,72,I,1
12,76,I,1
12,91,I,1
12,92,I,1
12,94,I,1
