time,node,obs,obs_st
0,42,S,0
1,76,S,0
2,37,S,0
3,33,I,1
3,78,I,1
3,89,I,1
4,4,I,1
4,41,I,1
4,51,I,1
4,80,S,0
5,5,I,1
5,26,I,1
6,5,I,1
6,77,I,1
6,80,I,1
7,18,I,1
7,22,I,1
7,36,I,1
7,52,S,0
7,62,I,1
7,81,I,1
7,91,I,1
8,21,S,0
8,50,I,1
9,29,S,0
10,24,S,0
10,82,I,1
11,40,S,0
12,11,I,1
12,16,I,1
12,34,I,1
12,44,I,1
