time,node,obs,obs_st
0,31,S,0
1,28,S,0
2,74,S,0
3,47,I,1
3,51,S,0
3,59,I,1
4,21,S,0
4,31,I,1
4,64,I,1
4,92,I,1
5,28,S,0
6,29,I,1
6,52,I,1
6,67,I,1
6,85,I,1
7,1,S,0
7,36,I,1
7,75,I,1
7,82,I,1
7,94,I,1
8,9,I,1
8,15,I,1
8,25,I,1
8,68,S,0
8,79,I,1
9,17,S,0
10,2,S,0
11,6,I,1
11,11,I,1
11,24,I,1
11,34,I,1
11,50,I,1
11,91,I,1
12,4,I,1
12,40,I,1
12,76,I,1
