time,node,obs,obs_st
15,11,I,1
15,15,I,1
15,17,I,1
15,35,I,1
15,39,I,1
15,54,I,1
15,60,I,1
15,64,I,1
15,85,I,1
15,87,I,1
15,93,I,1
15,98,I,1
