time,node,obs,obs_st
15,3,I,1
15,11,I,1
15,15,I,1
15,18,I,1
15,28,I,1
15,35,I,1
15,38,I,1
15,45,I,1
15,62,I,1
15,66,I,1
15,72,I,1
15,82,I,1
15,84,I,1
15,86,I,1
15,94,I,1
15,95,I,1
15,97,I,1
15,98,I,1
