time,node,obs,obs_st
15,5,I,1
15,7,I,1
15,14,I,1
15,20,I,1
15,23,I,1
15,28,I,1
15,48,I,1
15,49,I,1
15,57,I,1
15,65,I,1
15,70,I,1
15,81,I,1
15,82,I,1
15,83,I,1
15,89,I,1
15,92,I,1
15,93,I,1
15,98,I,1
