time,node,obs,obs_st
15,7,I,1
15,14,I,1
15,18,I,1
15,29,I,1
15,30,I,1
15,38,I,1
15,46,I,1
15,47,I,1
15,48,I,1
15,61,I,1
15,63,I,1
15,65,I,1
15,69,I,1
15,72,I,1
15,82,I,1
15,87,I,1
15,88,I,1
15,89,I,1
15,92,I,1
15,96,I,1
15,97,I,1
