time,node,obs,obs_st
15,1,I,1
15,12,I,1
15,15,I,1
15,17,I,1
15,30,I,1
15,31,I,1
15,60,I,1
15,62,I,1
15,64,I,1
15,78,I,1
15,81,I,1
15,86,I,1
15,94,I,1
