time,node,obs,obs_st
15,2,I,1
15,3,I,1
15,12,I,1
15,13,I,1
15,22,I,1
15,26,I,1
15,27,I,1
15,29,I,1
15,30,I,1
15,37,I,1
15,39,I,1
15,41,I,1
15,46,I,1
15,47,I,1
15,51,I,1
15,55,I,1
15,64,I,1
15,67,I,1
15,70,I,1
15,76,I,1
15,83,I,1
15,84,I,1
15,85,I,1
15,90,I,1
15,92,I,1
15,97,I,1
15,99,I,1
