time,node,obs,obs_st
15,4,I,1
15,24,I,1
15,27,I,1
15,32,I,1
15,43,I,1
15,51,I,1
15,56,I,1
15,62,I,1
15,65,I,1
15,70,I,1
15,88,I,1
