time,node,obs,obs_st
12,6,I,1
12,7,I,1
12,18,I,1
12,24,I,1
12,39,I,1
12,41,I,1
12,46,I,1
12,47,I,1
12,62,I,1
12,69,I,1
12,78,I,1
12,85,I,1
