time,node,obs,obs_st
12,7,I,1
12,21,I,1
12,26,I,1
12,27,I,1
12,28,I,1
12,29,I,1
12,31,I,1
12,35,I,1
12,44,I,1
12,52,I,1
12,59,I,1
12,63,I,1
12,64,I,1
12,73,I,1
12,78,I,1
12,87,I,1
12,89,I,1
