time,node,obs,obs_st
12,6,I,1
12,17,I,1
12,18,I,1
12,28,I,1
12,32,I,1
12,34,I,1
12,42,I,1
12,50,I,1
12,57,I,1
12,69,I,1
12,70,I,1
12,73,I,1
12,76,I,1
12,78,I,1
12,89,I,1
12,92,I,1
