time,node,obs,obs_st
12,12,I,1
12,17,I,1
12,20,I,1
12,29,I,1
12,33,I,1
12,47,I,1
12,50,I,1
12,59,I,1
12,64,I,1
12,65,I,1
12,67,I,1
12,91,I,1
